name,smiles
CHEMBL417425,CCCCN(C)/N=N/c1ccc(C(=O)O)cc1
CHEMBL56216,O=C(O)CCN1CCN(c2ccccn2)CC1
CHEMBL75027,CCOC(=O)N(C)CC#CCn1cncc1C
CHEMBL55440,CC(=O)Nc1ccc(C(=O)O)cc1NC(=N)N
CHEMBL77648,CN(C)C(=O)CNC(=O)OCc1ccccc1
CHEMBL49881,C/N=C(/N)Nc1ccccc1CC(N)C(=O)O
CHEMBL48861,C/N=C(/N)Nc1cccc(CC(N)C(=O)O)c1
PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1
CHEMBL44270,NC(C(=O)O)C1CC1CCCP(=O)(O)O
CHEMBL439734,O=C1NC(=O)C2(CCOc3ccc(F)cc32)O1
CHEMBL296834,O=C(O)CCC(=O)Nc1cccc(C(=O)O)c1
CHEMBL45275,CC(=O)c1ccc(N2CC(CF)OC2=O)cc1
CHEMBL418619,CCOC(=O)C(Cc1ccccc1)C(=O)NO
CHEMBL291050,COC(=O)C1NCCc2cc(O)c(OC)cc21
CHEMBL17160,O=C(O)CCCCNC(=O)c1ccccc1O
CHEMBL283864,CCCC(Nc1ccc(C(=O)O)cc1)C(=O)O
CHEMBL267060,COC(=O)C1CSC(c2ccccc2O)=N1
CHEMBL16957,O=C(NCC1CCC1)OCCCc1c[nH]cn1
CHEMBL414019,CC(C)NCC(O)COC(=O)c1ccccc1
CHEMBL12923,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O
CHEMBL67109,Cn1cnc2c1c(=O)n(CC(=O)O)c(=O)n2C
CHEMBL23983,NC(CC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O
ACEFYLLINE,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
CHEMBL267209,NC(CCC(=O)Nc1ccc(O)cc1)C(=O)O
CHEMBL23101,N#Cc1cccc(Nc2ccccc2C(=O)O)c1
CHEMBL75026,CCOC(=O)N(C)C(C)C#CCN1CCCC1
CHEMBL293883,CCCCC(NC(=O)n1ccnc1)C(=O)OC
CHEMBL66487,CCOC(=O)c1cc2c(cn1)Cc1ccccc1-2
CHEMBL72176,CCCC(=O)N1C/C(=C(/C)COC(C)=O)C1=O
CHEMBL73736,CCCC(=O)N1C/C(=C(\C)COC(C)=O)C1=O
CHEMBL297180,CSc1ccc(N2CC(CO)OC2=O)cc1
CHEMBL284504,CC1CCc2cc(CC(=O)O)cc(Cl)c2N1
CHEMBL22435,O=C(O)c1cc2cc(Br)ccc2[nH]1
CHEMBL11709,CCOC(=O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL14156,COC(=O)Cc1nccc2c1[nH]c1ccccc12
CHEMBL275607,CCCC1=NN(C(=O)OCC)C(CCC)N=N1
CHEMBL294255,N=C(N)Nc1ncc(Cl)cc1/C=C/C(=O)O
CHEMBL301142,CC(=O)ON1C(=O)c2ccccc2S1(=O)=O
CHEMBL306839,CN1CCC2(CC1)OC(=O)N(CC(N)=O)C2=O
CHEMBL274541,COC(=O)c1cccc2c1Nc1ccccc1O2
CHEMBL12681,COC(=O)c1ccc2c(c1)Nc1ccccc1O2
CHEMBL70086,CCOC(=O)c1cc2c(cn1)oc1ccccc12
CHEMBL71186,O=C(O)c1ccc(NC(=O)c2ccccc2)cc1
CHEMBL40045,CCOC(=O)N1CCC2(CC1)CC(=O)C(C)O2
CHEMBL27614,O=C(O)c1ccc(NCCc2ccccc2)cc1
CHEMBL280425,Cc1cccc(C)c1Nc1ccccc1C(=O)O
CHEMBL307475,CC(C(=O)O)c1ccc(Nc2ccccc2)cc1
MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C
CHEMBL22098,O=C(O)CCCc1ccc(NCCCl)cc1
CHEMBL42885,O=C(O)COc1noc2c1CC(C(=O)O)NC2
CHEMBL280224,COc1ccc2[nH]c3c(C(=O)O)nccc3c2c1
CHEMBL30897,O=C(Nc1ccc(C(=O)O)nc1)c1ccccc1
CHEMBL10047,CCCCCc1c(O)noc1CC(N)C(=O)O
CHEMBL432354,CC(C(=O)O)c1ccc(Nc2ccncc2)cc1
CHEMBL307472,CC(C(=O)O)c1cccc(Nc2ccccn2)c1
CHEMBL72565,CC(C(=O)O)c1ccc(Nc2ccccn2)cc1
CHEMBL56037,N=C(N)Nc1ncc(Cl)cc1CCC(=O)O
CHEMBL51166,N=C(N)NS(=O)(=O)c1cccc(C(=O)O)c1
CHEMBL51347,N=C(N)NS(=O)(=O)c1ccccc1C(=O)O
CHEMBL53358,N=C(N)NS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL50871,CCOC(=O)C1CCCCN1C(=O)C(=O)OC
CHEMBL296810,CCOC(=O)C1CNC(=O)CC1C(=O)OCC
CHEMBL308152,Cc1cc(Nc2ccc(CC(=O)O)cc2)ncn1
CHEMBL57196,O=C(O)CCCNS(=O)(=O)c1ccccc1
CHEMBL31897,O=C(O)c1ncn2c(=O)n(CCCl)nnc12
CHEMBL26482,CCOC(=O)n1cc(F)c(=O)n(C(C)=O)c1=O
CHEMBL291274,Cc1onc(OCC(=O)O)c1CC(N)C(=O)O
CHEMBL71946,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O.O
CHEMBL280572,Nc1ccccc1S(=O)(=O)CC(N)C(=O)O
AMIDATE,CCOC(=O)c1cncn1C(C)c1ccccc1
CHEMBL12327,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1
CHEMBL34341,O=C(O)C(CCc1c[nH]cn1)Cc1ccccc1
CHEMBL55816,N=C(N)Nc1ncc(Cl)cc1OCC(=O)O
CHEMBL22168,NC(C(=O)O)c1ccc(CP(=O)(O)O)cc1
CHEMBL30021,NC(C(=O)O)c1cccc(CP(=O)(O)O)c1
CHEMBL19692,O=C(Oc1ccc([N+](=O)[O-])cc1)c1cnccn1
CHEMBL20091,N#CCCc1cccc(C(=O)CC(=O)C(=O)O)c1
CHEMBL50744,O=C(O)CCc1cc(C(=O)O)nc2ccccc12
CHEMBL266559,COC(=O)C1=NN2C(=O)Nc3ccccc3C2C1
CHEMBL273229,N#CN1CCC(NC(=O)OCc2ccccc2)C1
CHEMBL300799,CC(C)CC(NC(=O)CN)C(=O)NCC(=O)O
CHEMBL16142,O=C(Nc1ccccc1)OCCCc1c[nH]cn1
CHEMBL62285,CCOC(=O)Cn1c(=O)cc(C)c2ccccc21
CHEMBL16199,CC(C)(C)Nc1nc(C(=O)O)nc2ccccc12
CHEMBL67700,CC(=O)OC1CC2CC1CN2Cc1ccccc1
CHEMBL23523,CC(CS)C(=O)N(CC(=O)O)C1CCCC1
CHEMBL57955,O=C(O)C1CCc2c(Cl)cc(Cl)cc2N1
CHEMBL30729,O=C(O)c1ccc(NCc2ccc(F)cc2)cn1
CHEMBL31147,O=C(O)c1ccc(NCc2cccc(F)c2)cn1
CHEMBL69793,CC(C)C(CC(=O)NO)C(=O)NCCC(=O)O
CHEMBL284963,O=C(O)Cc1ccccc1OCCn1ccnc1
CHEMBL276069,CC1=NN(C(=O)OCc2ccccc2)C(C)N=N1
CHEMBL303664,Cc1cc(CC(C(=O)O)c2c[nH]cn2)cnc1N
CHEMBL45685,O=C(O)CCCCCCc1cccc2cncn12
CHEMBL20586,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1
CHEMBL73509,COc1ccc2c(C(=O)O)cc(C(=O)O)nc2c1
CHEMBL298643,O=C(O)COc1cc(C(=O)O)nc2ccccc12
CHEMBL73508,COc1cccc2c(C(=O)O)cc(C(=O)O)nc12
CHEMBL20378,[N-]=[N+]=NCc1cccc(C(=O)CC(=O)C(=O)O)c1
CHEMBL73488,COc1ccc2nc(C(=O)O)cc(C(=O)O)c2c1
CHEMBL10888,COC(=O)/C=C/CNC(=O)CCc1ccccc1
CHEMBL64103,CCOC(=O)N1CCCC(c2ccccc2)C1=O
CHEMBL44470,CCC(C)C(C(=O)O)N1Cc2ccccc2C1=O
CHEMBL12829,COC(=O)/C=C/C(Cc1ccccc1)NC(C)=O
CHEMBL40293,CC(C)CC(C(=O)O)N1Cc2ccccc2C1=O
CHEMBL15876,O=C(CCCc1ccccc1)NC1CCOC1=O
CHEMBL267191,COC(=O)Nc1ccc(C2CC3CCC2N3)cn1
CHEMBL280570,O=C(O)c1ccc(NCCc2cccs2)cc1
CHEMBL279865,CCC(=O)OC1(c2ccccc2)CCN(C)CC1
MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
CHEMBL22815,O=C(O)c1ccccc1Nc1cccc(Cl)c1
CHEMBL23878,O=C(O)c1ccccc1Nc1ccccc1Cl
CHEMBL11655,CNC(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1
CHEMBL287785,O=C(O)C(NCc1ccccc1)c1cc(O)no1
CHEMBL50010,Nc1ccc2c(CCC(=O)O)c(C(=O)O)[nH]c2c1
CHEMBL9515,NC(Cc1onc(O)c1-c1ccccc1)C(=O)O
CHEMBL16815,CC(=O)NCC1CN(c2cccc(C)c2)C(=O)O1
CHEMBL48351,O=C(Nc1ccccc1)OCCN1CCCCC1
CHEMBL287204,CCOC(=O)Cn1c([N+](=O)[O-])nc2ccccc21
NALDIXIC ACID,CCn1cc(C(=O)O)c(=O)c2cc(F)c(C)cc21
CHEMBL19528,CC(C)(C)C(=O)OCn1oc(=O)c2ccccc21
CHEMBL16974,CC(=O)NCC1CN(c2cccc(N)c2)C(=O)O1
CHEMBL16015,O=C(COCc1ccccc1)NC1CCOC1=O
CHEMBL429773,O=C(O)C1CCCN1C(=O)OCc1ccccc1
CHEMBL16331,O=C(NCc1ccco1)OCCCc1c[nH]cn1
CHEMBL65312,CCOC(=O)c1sc(-c2ccccc2)nc1O
CHEMBL307979,COC(=O)c1ccc(-c2nc(O)c(C)s2)cc1
CHEMBL294325,CN(C)C(=O)Oc1nsnc1-c1ccccc1
CHEMBL268460,CCC(C)CN(C)/N=N/c1ccc(C(=O)O)cc1
CHEMBL9721,CCCCCN(C)/N=N/c1ccc(C(=O)O)cc1
CHEMBL37187,COc1ccccc1C(=O)OC1CCN(C)CC1
CHEMBL73909,CCOC(=O)N(C)C(C)C#CCn1cncc1C
CHEMBL37963,COc1cccc(C(=O)OC2CCN(C)CC2)c1
CHEMBL32515,CCCCCCNc1ccc(C(=O)OCC)cc1
CHEMBL31536,CCCCCCCCNc1ccc(C(=O)O)cc1
CHEMBL287427,O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O
7-AMINO-FLUOROQUINONE,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N)cc21
CHEMBL440090,CC(=O)NCC1CN(c2cccc(O)c2)C(=O)O1
CHEMBL287892,Cc1[nH]c(C)c(C(=O)OC2CCN(C)CC2)c1C
CHEMBL73698,NC(Cc1onc(O)c1Br)C(=O)O
CHEMBL54120,O=C(O)CCc1c(C(=O)O)[nH]c2cccc(F)c12
CHEMBL53980,O=C(O)CCc1c(C(=O)O)[nH]c2cc(F)ccc12
CHEMBL51196,O=C(O)CSc1c(C(=O)O)[nH]c2ccccc12
CHEMBL31560,CCOC(=O)CNc1ccc(C(=O)OCC)cc1
CHEMBL30700,O=C(O)CCCCCNc1ccc(C(=O)O)cc1
CHEMBL277335,O=C(O)CCCCCNC(=O)c1ccccc1O
CHEMBL417226,O=C(O)C1c2ccccc2CN1C(=O)CCS
CHEMBL283586,O=C(O)C1Cc2ccccc2N1C(=O)CCS
CHEMBL269360,Cc1ccccc1C(=O)OCC(O)CNC(C)C
CHEMBL6957,Cc1cccc(C(=O)OCC(O)CNC(C)C)c1
CHEMBL16407,O=C(NCC1CCCC1)OCCCc1c[nH]cn1
CHEMBL16593,O=C(NC1CCCCC1)OCCCc1c[nH]cn1
CHEMBL266546,CC(C)(C)NCC(O)COC(=O)c1ccccc1
CHEMBL6840,Cc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CHEMBL307821,O=C(O)c1cc(C(=O)O)c2cc(Cl)ccc2n1
CHEMBL22304,O=C(O)C1CN(CCCP(=O)(O)O)CCN1
CHEMBL27970,CCCn1c(=O)n(CC(=O)O)c(=O)c2[nH]cnc21
CHEMBL16646,CC(=O)NCC1CN(c2cccc(F)c2)C(=O)O1
CHEMBL72884,CCCCOC(=O)N1C/C(=C(\C)CN=[N+]=[N-])C1=O
CHEMBL266268,CC(C)NCC(O)COC(=O)c1cccc(N)c1
CHEMBL11095,CC(=O)N(C)CC#CCN1CCC(C(=O)O)CC1
CHEMBL16868,CCOC(=O)NCCNCC(O)c1ccccc1
CHEMBL7310,CC(C)NCC(O)COC(=O)c1ccc(N)cc1
CHEMBL283283,O=C([O-])CCNc1ccc(C(=O)[O-])cc1.[Na+].[Na+]
CHEMBL30503,O=C(O)CN(CC(=O)O)c1ccc(C(=O)O)cc1
CHEMBL35788,O=C1NC(=O)C2(CCSc3ccc(F)cc32)O1
CHEMBL297323,CCOC(=O)c1[nH]c(C=O)c(C(=O)OCC)c1C
CHEMBL76126,O=C(O)Cc1cccc2c(-c3ccccc3)onc12
CHEMBL28240,CC(=O)Oc1ccccc1-c1nc2ccc[nH]c-2n1
CHEMBL67772,CCOC(=O)c1cc2c(cn1)C(=O)c1ccccc1-2
CHEMBL273438,O=C(O)/C=C/c1ccc2c(c1)Nc1ccccc1O2
CHEMBL267879,CCOC(=O)C1=C(O)C(=O)N(C2CCCCC2)C1
CHEMBL31598,COC(=O)CNCC(O)COc1ccccc1C
CHEMBL31494,O=C(O)c1ccc(NC/C=C/c2ccccc2)cc1
CHEMBL31392,CCOC(=O)CNCC(O)COc1ccccc1
CHEMBL6535,CC(C)NCC(O)COC(=O)c1ccc(O)cc1
THIORPHAN,O=C(O)CNC(=O)C(CS)Cc1ccccc1
CHEMBL38405,O=C(O)CC(=O)NC(CS)Cc1ccccc1
CHEMBL15908,O=C(CCCC1CCCCC1)NC1CCOC1=O
CHEMBL7795,Cc1noc2c(Cl)c3c(cc12)CC(C(=O)O)O3
CHEMBL32799,O=C1NC(=O)C2(CCOc3ccc(Cl)cc32)O1
CHEMBL23255,O=C(O)Cc1c(C(=O)O)[nH]c2cc(Cl)ccc12
CHEMBL295747,CC(=O)c1ccc(N2CC(CCl)OC2=O)cc1
CHEMBL37133,CN1CCC(OC(=O)c2ccc(Cl)cc2)CC1
CHEMBL44371,CC(C)c1ccc(N2CC(CCl)OC2=O)cc1
CHEMBL308652,CC(=O)OCC(NC(=O)C(C)N)P(=O)(O)O
CHEMBL420005,CC(N)C(=O)NC(CCC(=O)O)P(=O)(O)O
CHEMBL72814,COCCOC(=O)N1C/C(=C(\C)CN=[N+]=[N-])C1=O
CHEMBL12063,CCc1[nH]c(C(=O)OC)cc2c3ccccc3nc1-2
CHEMBL274847,CCCOC(=O)c1cc2c3ccccc3nc-2c[nH]1
SPARFOSIC ACID,O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O
ALRESTATIN,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
CHEMBL51377,CC(=O)OCN1C(=O)c2ccccc2S1(=O)=O
AMFENAC,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
CHEMBL306321,CCOC(=O)c1cc(C2NCC(O)C2O)oc1C
CHEMBL9318,O=C(c1ccccc1)c1ccc2n1CC(C(=O)O)C2
CHEMBL31331,O=C(CNC(=O)c1ccccc1)Oc1ccccc1
KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
CHEMBL294873,Cc1nc2c(c(N)c1C(=O)O)c1ccccc1n2C
CHEMBL57848,COC(=O)c1c(C)[nH]c2nc3ccccc3c-2c1N
CHEMBL297862,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(=O)O1
CHEMBL6863,CC(C)NCC(O)COC(=O)c1ccc(F)cc1
CHEMBL6981,CC(C)NCC(O)COC(=O)c1cccc(F)c1
CHEMBL47260,C[S+]([O-])c1ccc(N2CC(CO)OC2=O)cc1
CHEMBL266760,CC(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL31196,CCOC(=O)c1ccc(NCc2ccccc2)cc1
CHEMBL21843,CN(C/C=C/C(=O)O)Cc1cccc2ccccc12
CHEMBL31867,O=C(O)c1ccc(NCCCc2ccccc2)cc1
ALAPROCLATE,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
CHEMBL76063,COC(=O)CN1C(=O)OC2(CCN(C)CC2)C1=O
CHEMBL44149,Cc1c(Cn2ccnc2)oc2ccc(C(=O)O)cc12
CHEMBL54222,O=C(O)Cn1nc2c(cc1=O)CCc1ccccc1-2
CHEMBL9758,CCCCCCc1c(O)noc1CC(N)C(=O)O
CHEMBL73898,Cc1ccc(Nc2ccc(C(C)C(=O)O)cc2)nc1
CHEMBL73051,Cc1ccnc(Nc2ccc(C(C)C(=O)O)cc2)c1
CHEMBL308730,Cc1cccc(Nc2ccc(C(C)C(=O)O)cc2)n1
CHEMBL73108,Cc1cc(C(C)C(=O)O)ccc1Nc1ccccn1
CHEMBL73125,Cc1cccnc1Nc1ccc(C(C)C(=O)O)cc1
CHEMBL19137,CC(C)(C)c1ccc(OC(=O)c2cnccn2)cc1
CHEMBL41879,CCOC(=O)NC1CC2(CCN(C)CC2)OC1C
CHEMBL11448,CC(C)(C)OC(=O)CNC(=O)NC1CCCCC1
CHEMBL16919,O=C(O)CCCCCCCNC(=O)C1CCCN1
CHEMBL21419,O=C(O)c1cc(O)c2cc(C(F)(F)F)ccc2n1
CHEMBL277961,NC1(C(=O)O)CCc2cc(P(=O)(O)O)ccc21
CHEMBL267929,CCOC(=O)c1cc2c3ccccc3nc(O)n2n1
CHEMBL11984,COc1ccc2c(c1C(=O)O)Nc1ccccc1O2
CHEMBL31782,COc1ccc(CNc2ccc(C(=O)O)cc2)cc1
CHEMBL291117,COC(=O)/C(=C\C=C\c1cc2ccccc2[nH]1)OC
CHEMBL74691,Cc1cc(Nc2ccc(C(C)C(=O)O)cc2)ncn1
TOLMETIN,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
CHEMBL55630,CCOC(=O)c1cc2c(cn1)sc1ccccc12
CHEMBL56420,O=C(O)CCCCNS(=O)(=O)c1ccccc1
MECLOFENOXATE,CN(C)CCOC(=O)COc1ccc(Cl)cc1
CHEMBL291185,CSc1ccc(N2CC(CCl)OC2=O)cc1
CHEMBL304631,O=C(O)c1cc2c(Cl)cc(Cl)cc2nc1O
CHEMBL50267,O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
CHEMBL65723,O=C(O)c1cc2cc(Cl)c(Cl)cc2nc1O
CHEMBL7664,O=C(O)CNC(=O)c1ccccc1Br
CHEMBL27400,CCOC(=O)n1cc(F)c(=O)n(C(=O)CC)c1=O
CHEMBL53303,COC(=N)NS(=O)(=O)c1ccccc1C(=O)O
CHEMBL51385,NS(=O)(=O)c1ccc(C(=O)NCC(=O)O)cc1
CHEMBL52275,COC(=N)NS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL54196,COC(=N)NS(=O)(=O)c1cccc(C(=O)O)c1
CHEMBL51674,N=C(N)NNS(=O)(=O)c1cccc(C(=O)O)c1
CHEMBL300188,N=C(N)NNS(=O)(=O)c1ccccc1C(=O)O
CHEMBL51458,N=C(N)NNS(=O)(=O)c1ccc(C(=O)O)cc1
CHEMBL25173,CC(=O)Oc1ccc(N(C(C)=O)n2cccc2)cc1
CHEMBL6801,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL46912,O=C(O)c1ccc2sc(Cn3ccnc3)cc2c1
CHEMBL286584,O=C(O)C(CCCc1c[nH]cn1)Cc1ccccc1
CHEMBL27735,O=C(O)CNCc1ccc(CP(=O)(O)O)cc1
CHEMBL418204,NC(Cc1cccc(CP(=O)(O)O)c1)C(=O)O
CHEMBL28609,O=C(O)CNCc1cccc(CP(=O)(O)O)c1
CHEMBL29634,NC(Cc1ccccc1CP(=O)(O)O)C(=O)O
CHEMBL28745,NC(Cc1ccc(CP(=O)(O)O)cc1)C(=O)O
CHEMBL68897,CCOC(=O)c1nc2c3ccccc3oc(=O)n2n1
CHEMBL8910,O=C(O)c1cc2n(n1)C(C(=O)O)Nc1ccccc1-2
CHEMBL432277,O=C(O)c1ccc(NCCc2ccc(F)cc2)cc1
CHEMBL308903,CCC1(CC(=O)O)OCCc2c1[nH]c1ccccc21
CHEMBL16348,Cc1ccc(NC(=O)OCCCc2c[nH]cn2)cc1
CHEMBL279823,CN1CCC(OC(=O)c2cccc3[nH]cnc23)CC1
CHEMBL16592,O=C(NCc1ccccc1)OCCCc1c[nH]cn1
CHEMBL23518,CC(CS)C(=O)N(CC(=O)O)C1CCCCC1
CHEMBL64548,COC(=O)C1CC2NC1CCC21SCCS1
CHEMBL63533,COc1cccc(C[N+](C)(C)CC(=O)O)c1.[Cl-]
CHEMBL71807,COC(=O)Nc1nc2cc(Cl)c(Cl)cc2[nH]1
CHEMBL58586,O=C1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21
CHEMBL47692,CC(=O)c1ccc(N2CC(CN=[N+]=[N-])OC2=O)cc1
CHEMBL33747,CCOC(=O)c1ccccc1OCCn1ccnc1
CHEMBL294945,CC(C)c1ccc(N2CC(CN=[N+]=[N-])OC2=O)cc1
IMITRODAST,O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1
CHEMBL60379,CCN1CCC2CC1c1ccc(OC(=O)NC)cc12
CHEMBL49633,O=C(O)CCCCCCCc1cccc2cncn12
PYRIDOSTIGMINE BROMIDE,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
CHEMBL73626,O=C(O)c1cc(C(=O)O)c2cc3c(cc2n1)OCO3
OXOLINIC ACID,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
CHEMBL15678,O=C(CC(=O)NC1CCOC1=O)Cc1ccccc1
CHEMBL269550,CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1
CHEMBL61423,CCCN(C)C(=O)Oc1nonc1-c1ccccc1
CHEMBL285763,O=C1Cc2cc([N+](=O)[O-])c(C3CCCCC3)cc2O1
CHEMBL75230,CCOC(=O)c1c(N)c2cccnc2n(CC)c1=O
CHEMBL50319,CCN(CC)C(=O)/C=C\c1ccccc1OC(C)=O
CHEMBL31281,CCOC(=O)c1ccc(NCc2cccs2)cc1
CHEMBL39853,Cc1cc(C)c(C(=O)OC2CCN(C)CC2)cc1C
CHEMBL285244,CCOC(=O)C1(c2ccccc2)CCN(CC)CC1
CHEMBL30601,CCOC(=O)c1ccc(NCCC2CCCC2)cc1
CHEMBL285716,O=C(O)c1ccc(NCc2ccc(Cl)cc2)cc1
CHEMBL12293,O=C(O)c1ccc(N(CCCl)CCCl)cc1
CHEMBL292639,O=C(O)CN1C(=O)C(=O)N(Cc2ccccc2)C1=O
CARBADOX,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
CHEMBL34041,O=C(O)COc1ccc(OCCn2ccnc2)cc1
CHEMBL266773,CCOC(=O)C1=C(O)C(=O)N(Cc2ccncc2)C1
CHEMBL292232,N=C(N)Nc1cc(C(=O)O)ccc1N1CCCC1=O
CHEMBL277968,CC(=O)NCC1CN(c2cc(C)cc(C)c2)C(=O)O1
CHEMBL422571,CCc1cccc(N2CC(CNC(C)=O)OC2=O)c1
CHEMBL7694,CC(C)NCC(O)COC(=O)c1ccc(C#N)cc1
CHEMBL65405,CCOC(=O)N1CCCC(N)(c2ccccc2)C1=O
CHEMBL23942,O=C(O)C1CCc2cc(Cn3ccnc3)sc2C1
CHEMBL50361,CC(=O)OC(C)c1cc(C)c(/N=C/N(C)C)c(C)c1
QUAZOLAST,COC(=O)c1nc2cc(Cl)c3cccnc3c2o1
CHEMBL30305,O=C(O)c1ccc(NCc2cccc(Cl)c2)cn1
CHEMBL68409,COC(=O)c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)o1
CHEMBL298929,COc1ccc2c(CCC(=O)O)c(C(=O)O)[nH]c2c1
CHEMBL300469,O=C(O)C1CCC(=O)N1C(=O)OCc1ccccc1
CHEMBL21730,CCOC(=O)c1cnc2cc(CO)c(O)cc2c1O
CHEMBL288475,NC(Cc1nc2ccccc2n1CC(=O)O)C(=O)O
CHEMBL274989,O=C(Nc1ccc(F)cc1)OCCCc1c[nH]cn1
CHEMBL62298,CCOC(=O)N1CCCC(O)(c2ccccc2)C1=O
CHEMBL31593,O=C([O-])CNCC(O)COc1ccccc1.[K+]
CHEMBL16577,O=C(O)CCCCCCCNC(=O)c1ccccc1
CHEMBL9593,CCCCCCN(C)/N=N/c1ccc(C(=O)O)cc1
CHEMBL9044,O=C(O)c1cc2c3ccc(Cl)cc3nc(O)n2n1
CHEMBL12922,O=NN(CCCl)C(=O)NC1(C(=O)O)CCCC1
CHEMBL27692,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O
CHEMBL307180,COC1=CC(=O)c2c(c(COC(N)=O)cn2C)C1=O
CHEMBL279607,COc1cccc(N2CC(CNC(C)=O)OC2=O)c1
CHEMBL78147,CCN(CC)C(=O)CNC(=O)OCc1ccccc1
CHEMBL16548,O=C(O)CCCCCCCNC(=O)c1ccccn1
TETRACAINE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
CHEMBL16675,O=C(O)CNC(=O)C(CC(=O)O)Cc1ccccc1
CHEMBL278949,CC1(C)CC(N)(C(=O)O)c2ccc(C(=O)O)cc2O1
CHEMBL74433,O=C(O)c1ccc(N2C(=O)CCC2(CO)CO)cc1
CHEMBL35392,COc1ccc(C2CNC(=O)C2C(=O)O)cc1OC
CHEMBL288077,O=C(O)CNS(=O)(=O)c1ccc2ccccc2c1
CHEMBL54439,O=C(O)CCCN(O)C(=O)CCCc1ccccc1
CHEMBL30512,CCOC(=O)CCNc1ccc(C(=O)OCC)cc1
CHEMBL279858,COc1ccccc1C(=O)NCCCCCC(=O)O
CHEMBL30627,CCOC(=O)c1ccc(NC(C)C(=O)OCC)cc1
CHEMBL17207,O=C(O)CCCCCCNC(=O)c1ccccc1O
CHEMBL304529,O=C1NC(=S)S/C1=C\c1ccccc1C(=O)O
CHEMBL303126,O=C(O)C1CC2CC(Cc3nnn[nH]3)CCC2CN1
CHEMBL16014,O=C(CSCc1ccccc1)NC1CCOC1=O
CHEMBL23527,O=C(O)C1CCc2ccccc2N1C(=O)CCS
CHEMBL62203,CC(CS)C(=O)N1Cc2ccccc2C1C(=O)O
CHEMBL278025,O=C(NCc1cccs1)OCCCc1c[nH]cn1
CHEMBL7620,Cc1cccc(C(=O)OCC(O)CNC(C)(C)C)c1
CHEMBL7337,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C
CHEMBL64268,CCCN(CCC)CCc1ccc(C(=O)O)c(O)c1
CHEMBL267374,CC(C)(C)NCC(O)COC(=O)Cc1ccccc1
CHEMBL16056,O=C(NCC1CCCCC1)OCCCc1c[nH]cn1
CHEMBL275106,O=C(O)C1=NN2C(=O)Nc3cc(Cl)ccc3C2C1
CHEMBL57509,O=C(O)CCCCCCNC(=O)CBr
CHEMBL297999,NC(Cc1cc(OCP(=O)(O)O)no1)C(=O)O
CHEMBL16457,O=CN(O)C(Cc1ccccc1)C(=O)NCC(=O)O
CHEMBL17107,O=C(O)CNC(=O)C(Cc1ccccc1)C(=O)NO
CHEMBL25373,CC(=O)OCCn1cnc2c1c(=O)n(C)c(=O)n2C
CHEMBL28419,CCCn1c(=O)n(CCC(=O)O)c(=O)c2[nH]cnc21
CHEMBL29209,CCCn1c(=O)n(C)c(=O)c2c1ncn2CC(=O)O
CHEMBL36690,O=C(O)CCCCCn1cnc2c1NC=NCC2O
CHEMBL44365,Cc1c(Cn2ccnc2)ccc2c(C(=O)O)cccc12
